Time,Torque,Temp_1,Temp_2
1628271957.54, -209.27,74.37,73.93
1628271957.59, -209.27,74.39,74.15
1628271957.63, -209.27,74.40,74.17
1628271957.68, -209.96,74.32,73.93
1628271957.72, -209.96,74.36,73.94
1628271957.77, -209.96,74.40,74.24
1628271957.81, -209.96,74.44,73.96
1628271957.86, -211.05,74.40,74.01
1628271957.90, -211.05,74.40,74.07
1628271957.95, -211.05,74.39,74.33
1628271957.99, -209.86,74.44,73.84
1628271958.04, -209.86,74.37,73.83
1628271958.08, -209.07,74.30,74.22
1628271958.12, -208.29,74.38,74.15
1628271958.17, -207.14,74.40,73.77
1628271958.21, -207.14,74.44,74.16
1628271958.26, -207.14,74.32,74.01
1628271958.30, -206.53,74.44,74.07
1628271958.34, -204.97,74.39,73.95
1628271958.39, -204.97,74.44,74.12
1628271958.43, -204.97,74.45,74.24
1628271958.48, -205.70,74.45,74.08
1628271958.52, -205.70,74.39,74.05
1628271958.57, -206.99,74.41,73.80
1628271958.61, -208.16,74.39,74.10
1628271958.66, -208.77,74.34,74.26
1628271958.70, -208.77,74.36,74.21
1628271958.75, -208.77,74.44,73.93
1628271958.79, -209.37,74.43,73.86
1628271958.84, -209.90,74.36,74.02
1628271958.88, -209.90,74.34,74.26
1628271958.93, -209.90,74.41,74.02
1628271958.97, -209.90,74.41,73.86
1628271959.02, -209.90,74.46,73.90
1628271959.06, -209.90,74.43,74.08
1628271959.10, -210.85,74.39,74.08
1628271959.15, -210.85,74.37,74.13
1628271959.19, -210.85,74.33,74.35
1628271959.24, -210.85,74.38,74.10
1628271959.28, -209.05,74.39,74.25
1628271959.32, -209.05,74.45,74.19
1628271959.37, -208.50,74.41,74.07
1628271959.41, -207.66,74.44,74.31
1628271959.46, -206.50,74.45,74.18
1628271959.50, -206.50,74.43,73.98
1628271959.55, -206.50,74.35,74.22
1628271959.59, -205.53,74.49,74.10
1628271959.64, -204.51,74.41,74.27
1628271959.68, -205.26,74.45,74.16
1628271959.72, -205.26,74.35,74.02
1628271959.77, -206.31,74.48,74.13
1628271959.81, -206.82,74.46,74.09
1628271959.86, -208.55,74.39,74.36
1628271959.90, -208.55,74.44,74.18
1628271959.95, -208.55,74.43,73.98
1628271959.99, -208.55,74.42,74.01
1628271960.04, -209.51,74.29,74.08
1628271960.08, -209.51,74.44,74.10
1628271960.12, -209.51,74.33,74.11
1628271960.17, -209.51,74.44,74.12
1628271960.21, -209.51,74.42,73.78
1628271960.26, -210.19,74.38,74.04
1628271960.30, -210.19,74.49,74.08
1628271960.34, -211.18,74.42,74.05
1628271960.39, -211.18,74.41,74.05
1628271960.43, -210.30,74.40,74.25
1628271960.48, -210.30,74.40,74.36
1628271960.52, -210.30,74.41,74.11
1628271960.57, -208.96,74.40,74.12
1628271960.61, -207.97,74.43,73.92
1628271960.66, -207.97,74.40,74.31
1628271960.70, -207.97,74.39,74.18
1628271960.74, -206.66,74.49,74.05
1628271960.79, -206.01,74.47,74.21
1628271960.83, -205.23,74.47,74.15
1628271960.87, -205.23,74.35,74.25
1628271960.92, -205.23,74.40,73.91
1628271960.96, -205.23,74.36,74.12
1628271961.00, -205.75,74.50,74.10
1628271961.05, -205.75,74.48,74.16
1628271961.09, -207.34,74.43,74.22
1628271961.13, -208.40,74.46,74.14
1628271961.17, -208.97,74.45,74.06
1628271961.22, -208.97,74.46,74.11
1628271961.26, -208.97,74.27,74.25
1628271961.30, -208.97,74.44,73.88
1628271961.34, -208.97,74.44,74.20
1628271961.39, -209.56,74.47,73.96
1628271961.43, -209.56,74.35,74.24
1628271961.47, -210.17,74.38,74.07
1628271961.52, -210.17,74.46,73.90
1628271961.56, -210.17,74.50,74.23
1628271961.61, -211.03,74.42,74.24
1628271961.65, -211.03,74.36,74.14
1628271961.70, -211.03,74.46,74.14
1628271961.74, -209.77,74.45,74.17
1628271961.79, -209.77,74.37,74.01
1628271961.83, -209.03,74.40,74.28
1628271961.87, -208.50,74.49,73.93
1628271961.92, -207.40,74.36,74.35
1628271961.96, -206.56,74.38,74.12
1628271962.01, -206.56,74.47,74.06
1628271962.05, -206.56,74.32,73.93
1628271962.09, -205.69,74.45,74.29
1628271962.14, -204.61,74.40,74.08
1628271962.18, -204.61,74.42,74.08
1628271962.23, -205.25,74.41,73.97
1628271962.27, -206.56,74.48,73.96
1628271962.32, -206.56,74.42,74.25
1628271962.36, -207.57,74.45,73.81
1628271962.40, -208.73,74.36,74.33
1628271962.44, -208.73,74.36,74.17
1628271962.49, -208.73,74.36,74.04
1628271962.53, -208.73,74.47,73.95
1628271962.58, -208.73,74.41,74.29
1628271962.62, -210.08,74.43,74.14
1628271962.67, -210.08,74.42,74.10
1628271962.71, -210.08,74.42,73.98
1628271962.76, -210.08,74.43,74.16
1628271962.80, -210.96,74.41,74.19
1628271962.85, -210.96,74.45,73.98
1628271962.89, -210.96,74.43,74.05
1628271962.94, -210.96,74.39,73.99
1628271962.98, -210.96,74.45,74.10
1628271963.02, -209.85,74.38,74.00
1628271963.06, -209.85,74.47,73.92
1628271963.11, -208.47,74.39,74.38
1628271963.15, -207.25,74.34,74.17
1628271963.19, -207.25,74.47,74.23
1628271963.24, -207.25,74.47,74.09
1628271963.28, -206.34,74.45,74.15
1628271963.32, -206.34,74.43,73.97
1628271963.36, -205.44,74.42,74.09
1628271963.41, -204.70,74.51,74.00
1628271963.45, -204.70,74.33,74.12
1628271963.49, -205.40,74.39,74.11
1628271963.54, -206.08,74.21,74.13
1628271963.58, -201.33,74.44,74.16
1628271963.62, -134.87,74.38,74.19
1628271963.67, -143.73,74.40,74.09
1628271963.71, -146.26,74.38,74.12
1628271963.76, -147.24,74.40,74.11
1628271963.80, -147.93,74.40,74.09
1628271963.84, -147.93,74.41,74.10
1628271963.89, -148.78,74.40,74.10
1628271963.93, -148.78,74.40,74.11
1628271963.98, -149.48,74.40,74.10
1628271964.02, -149.48,74.40,74.12
1628271964.07, -149.48,74.38,74.12
1628271964.11, -150.09,74.39,74.13
1628271964.16, -150.09,74.39,74.13
1628271964.20, -150.09,74.42,74.12
