Time,Current,Velocity
1628271962.51,-838,-39300
1628271962.53,-731,-39240
1628271962.55,-769,-39180
1628271962.57,-694,-39120
1628271962.59,-729,-39180
1628271962.61,-723,-39180
1628271962.63,-781,-39180
1628271962.65,-775,-39180
1628271962.67,-672,-39180
1628271962.69,-760,-39180
1628271962.71,-711,-39240
1628271962.73,-815,-39240
1628271962.75,-740,-39300
1628271962.77,-695,-39240
1628271962.79,-799,-39240
1628271962.81,-728,-39240
1628271962.83,-724,-39180
1628271962.85,-836,-39180
1628271962.87,-760,-39120
1628271962.89,-690,-39120
1628271962.91,-744,-39180
1628271962.93,-698,-39120
1628271962.95,-817,-39120
1628271962.97,-739,-39120
1628271962.99,-753,-39120
1628271963.01,-679,-39120
1628271963.03,-789,-39120
1628271963.05,-725,-39060
1628271963.07,-818,-39120
1628271963.09,-757,-39120
1628271963.11,-760,-39120
1628271963.13,-712,-39120
1628271963.15,-737,-39120
1628271963.17,-720,-39180
1628271963.19,-840,-39120
1628271963.21,-764,-39120
1628271963.23,-686,-39180
1628271963.25,-769,-39180
1628271963.27,-715,-39060
1628271963.29,-827,-39120
1628271963.31,-738,-39120
1628271963.33,-768,-39120
1628271963.35,-680,-39180
1628271963.37,-719,-39180
1628271963.39,-809,-39120
1628271963.41,-786,-39180
1628271963.43,-789,-39180
1628271963.45,-706,-39180
1628271963.47,-833,-39120
1628271963.49,-737,-39060
1628271963.51,-777,-39060
1628271963.53,-464,-39060
1628271963.55,-363,-38280
1628271963.57,-350,-34500
1628271963.59,-432,-27180
1628271963.61,-687,-17280
1628271963.63,-471,-7560
1628271963.65,-469,-1560
1628271963.67,-473,1260
1628271963.69,-473,2100
1628271963.71,-473,1920
1628271963.73,-473,1320
1628271963.75,-473,780
1628271963.77,-473,300
1628271963.79,-473,60
1628271963.81,-471,0
1628271963.83,-473,-60
1628271963.85,-471,-60
1628271963.87,-473,-60
1628271963.89,-473,0
1628271963.91,-471,0
1628271963.93,-471,0
1628271963.95,-475,0
1628271963.97,-473,0
1628271963.99,-473,0
1628271964.01,-473,0
1628271964.03,-473,0
1628271964.05,-471,0
1628271964.07,-473,0
1628271964.09,-473,0
1628271964.11,-473,0
1628271964.13,-473,0
1628271964.15,-473,0
1628271964.17,-475,0
1628271964.19,-471,0
1628271964.21,-471,0
1628271964.23,-473,0
1628271964.25,-473,0
1628271964.27,-471,0
1628271964.29,-473,0
1628271964.31,-471,0
1628271964.33,-1,0
1628271964.35,0,300
1628271964.37,-3,3060
1628271964.39,-2,7020
1628271964.41,2,10200
1628271964.43,2,11700
1628271964.45,0,11400
1628271964.47,0,10260
1628271964.49,0,8520
1628271964.51,0,5400
1628271964.53,-3,2040
1628271964.55,2,-300
1628271964.57,0,-1620
1628271964.59,2,-2160
1628271964.61,2,-2220
1628271964.63,0,-2100
1628271964.65,2,-1920
1628271964.67,0,-1740
1628271964.69,0,-1620
1628271964.71,2,-1560
1628271964.73,2,-1560
1628271964.75,2,-1560
1628271964.77,0,-1560
1628271964.79,0,-1380
1628271964.81,2,-1020
1628271964.83,2,-540
1628271964.85,0,-240
1628271964.87,0,-60
1628271964.89,0,0
1628271964.91,0,60
1628271964.93,0,60
1628271964.95,2,0
1628271964.97,0,0
1628271964.99,0,0
1628271965.01,0,0
1628271965.03,0,0
1628271965.05,0,0
1628271965.07,0,0
1628271965.09,0,0
1628271965.11,0,0
1628271965.13,2,0
1628271965.15,2,0
1628271965.17,-2,0
1628271965.19,0,0
1628271965.21,-2,0
1628271965.23,0,0
1628271965.25,0,0
1628271965.27,0,0
1628271965.29,2,0
1628271965.31,2,0
1628271965.33,0,0
1628271965.35,2,0
1628271965.37,0,0
1628271965.39,2,0
1628271965.41,0,0
1628271965.43,2,0
1628271965.45,2,0
1628271965.47,2,0
1628271965.49,0,0
1628271965.51,0,0
1628271965.53,2,0
1628271965.55,0,0
1628271965.57,0,0
1628271965.59,0,0
1628271965.61,2,0
1628271965.63,0,0
1628271965.65,2,0
1628271965.67,0,0
1628271965.69,0,0
1628271965.71,0,0
1628271965.73,0,0
1628271965.75,0,0
1628271965.77,0,0
1628271965.79,0,0
1628271965.81,0,0
1628271965.83,2,0
1628271965.85,2,0
1628271965.87,0,0
1628271965.89,0,0
1628271965.91,0,0
1628271965.93,0,0
1628271965.95,0,0
1628271965.97,2,0
1628271965.99,0,0
1628271966.01,0,0
1628271966.03,0,0
1628271966.05,0,0
1628271966.07,0,0
1628271966.09,0,0
1628271966.11,0,0
1628271966.13,2,0
1628271966.15,2,0
1628271966.17,2,0
1628271966.19,2,0
1628271966.21,0,0
1628271966.23,0,0
1628271966.25,2,0
1628271966.27,2,0
1628271966.29,0,0
1628271966.31,0,0
1628271966.33,0,0
1628271966.35,0,0
1628271966.37,0,0
1628271966.39,2,0
1628271966.41,0,0
1628271966.43,0,0
1628271966.45,0,0
1628271966.47,0,0
1628271966.49,0,0
1628271966.51,0,0
1628271966.53,0,0
1628271966.55,0,0
1628271966.57,2,0
1628271966.59,2,0
1628271966.61,2,0
1628271966.63,0,0
1628271966.65,0,0
1628271966.67,0,0
1628271966.69,-3,0
1628271966.71,0,0
1628271966.73,-3,0
1628271966.75,2,0
1628271966.77,-2,0
1628271966.79,0,0
1628271966.81,0,0
1628271966.83,0,0
1628271966.85,0,0
1628271966.87,0,0
1628271966.89,0,0
1628271966.91,0,0
1628271966.93,0,0
1628271966.95,0,0
1628271966.97,-2,0
1628271966.99,0,0
1628271967.01,2,0
1628271967.03,0,0
1628271967.05,2,0
1628271967.07,0,0
1628271967.09,0,0
1628271967.11,0,0
1628271967.13,2,0
1628271967.15,0,0
1628271967.17,0,0
1628271967.19,0,0
1628271967.21,-2,0
1628271967.23,0,0
1628271967.25,0,0
1628271967.27,0,0
1628271967.29,0,0
1628271967.31,0,0
1628271967.33,2,0
1628271967.35,0,0
1628271967.37,2,0
1628271967.39,0,0
1628271967.41,0,0
1628271967.43,2,0
1628271967.45,-2,0
1628271967.47,2,0
1628271967.49,0,0
1628271967.51,0,0
1628271967.53,0,0
1628271967.55,0,0
1628271967.57,2,0
1628271967.59,2,0
1628271967.61,0,0
1628271967.63,0,0
1628271967.65,0,0
1628271967.67,0,0
1628271967.69,0,0
1628271967.71,0,0
1628271967.73,0,0
1628271967.75,0,0
1628271967.77,0,0
1628271967.79,0,0
1628271967.81,2,0
1628271967.83,0,0
1628271967.85,0,0
1628271967.87,2,0
1628271967.89,2,0
1628271967.91,-3,0
1628271967.93,0,0
1628271967.95,0,0
1628271967.97,0,0
1628271967.99,0,0
1628271968.01,-3,0
1628271968.03,2,0
1628271968.05,2,0
1628271968.07,2,0
1628271968.09,2,0
1628271968.11,0,0
1628271968.13,0,0
1628271968.15,2,0
1628271968.17,0,0
1628271968.19,0,0
1628271968.21,0,0
1628271968.23,0,0
1628271968.25,2,0
1628271968.27,2,0
1628271968.29,0,0
1628271968.31,-2,0
1628271968.33,0,0
1628271968.35,0,0
1628271968.37,-2,0
1628271968.39,0,0
1628271968.41,0,0
1628271968.43,-2,0
1628271968.45,0,0
1628271968.47,0,0
1628271968.49,0,0
1628271968.51,2,0
1628271968.53,0,0
1628271968.55,0,0
1628271968.57,2,0
1628271968.59,0,0
1628271968.61,2,0
1628271968.63,0,0
1628271968.65,0,0
1628271968.67,0,0
1628271968.69,0,0
1628271968.71,0,0
1628271968.73,0,0
1628271968.75,0,0
1628271968.77,2,0
1628271968.79,2,0
1628271968.81,0,0
1628271968.83,0,0
1628271968.85,0,0
1628271968.87,0,0
1628271968.89,2,0
1628271968.91,2,0
1628271968.93,0,0
1628271968.95,0,0
1628271968.97,0,0
1628271968.99,0,0
1628271969.01,-3,0
1628271969.03,0,0
1628271969.05,0,0
1628271969.07,0,0
1628271969.09,0,0
1628271969.11,2,0
1628271969.13,-2,0
1628271969.15,0,0
1628271969.17,0,0
1628271969.19,2,0
1628271969.21,2,0
1628271969.23,0,0
1628271969.25,0,0
1628271969.27,2,0
1628271969.29,-2,0
1628271969.31,2,0
1628271969.33,0,0
1628271969.35,0,0
1628271969.37,0,0
1628271969.39,0,0
1628271969.41,0,0
1628271969.43,2,0
1628271969.45,0,0
1628271969.47,2,0
1628271969.49,0,0
1628271969.51,0,0
1628271969.53,2,0
1628271969.55,-3,0
1628271969.57,2,0
1628271969.59,0,0
1628271969.61,0,0
1628271969.63,0,0
1628271969.65,0,0
1628271969.67,-2,0
1628271969.69,0,0
1628271969.71,0,0
1628271969.73,2,0
1628271969.75,0,0
1628271969.77,0,0
1628271969.79,2,0
1628271969.81,2,0
1628271969.83,0,0
1628271969.85,0,0
1628271969.87,0,0
1628271969.89,0,0
1628271969.91,0,0
1628271969.93,2,0
1628271969.95,0,0
1628271969.97,0,0
1628271969.99,2,0
1628271970.01,2,0
1628271970.03,0,0
1628271970.05,0,0
1628271970.07,-3,0
1628271970.09,2,0
1628271970.11,0,0
1628271970.13,0,0
1628271970.15,-3,0
1628271970.17,2,0
1628271970.19,0,0
1628271970.21,0,0
1628271970.23,0,0
1628271970.25,0,0
1628271970.27,0,0
1628271970.29,0,0
1628271970.31,0,0
1628271970.33,0,0
1628271970.35,0,0
1628271970.37,0,0
1628271970.39,0,0
1628271970.41,-3,0
1628271970.43,0,0
1628271970.45,2,0
1628271970.47,2,0
1628271970.49,0,0
1628271970.51,0,0
1628271970.53,0,0
1628271970.55,0,0
1628271970.57,2,0
1628271970.59,2,0
1628271970.61,2,0
1628271970.63,0,0
1628271970.65,0,0
1628271970.67,0,0
1628271970.69,0,0
1628271970.71,0,0
1628271970.73,2,0
1628271970.75,0,0
1628271970.77,0,0
1628271970.79,2,0
1628271970.81,0,0
1628271970.83,0,0
1628271970.85,0,0
1628271970.87,0,0
1628271970.89,0,0
1628271970.91,0,0
1628271970.93,0,0
1628271970.95,0,0
1628271970.97,2,0
1628271970.99,0,0
1628271971.01,0,0
1628271971.03,0,0
1628271971.05,0,0
1628271971.07,0,0
1628271971.09,-2,0
1628271971.11,0,0
1628271971.13,2,0
1628271971.15,0,0
1628271971.17,0,0
1628271971.19,2,0
1628271971.21,2,0
1628271971.23,0,0
1628271971.25,0,0
1628271971.27,0,0
1628271971.29,0,0
1628271971.31,-2,0
1628271971.33,2,0
1628271971.35,0,0
1628271971.37,0,0
1628271971.39,2,0
1628271971.41,0,0
1628271971.43,-2,0
1628271971.45,0,0
1628271971.47,2,0
1628271971.49,2,0
1628271971.51,0,0
1628271971.53,0,0
1628271971.55,0,0
1628271971.57,0,0
1628271971.59,2,0
1628271971.61,0,0
1628271971.63,0,0
1628271971.65,0,0
1628271971.67,2,0
1628271971.69,0,0
1628271971.71,2,0
1628271971.73,2,0
1628271971.75,0,0
1628271971.77,0,0
1628271971.79,0,0
1628271971.81,0,0
1628271971.83,0,0
1628271971.85,0,0
1628271971.87,2,0
1628271971.89,0,0
1628271971.91,2,0
1628271971.93,2,0
1628271971.95,2,0
1628271971.97,2,0
1628271971.99,2,0
1628271972.01,0,0
1628271972.03,0,0
1628271972.05,-2,0
1628271972.07,0,0
1628271972.09,0,0
1628271972.11,0,0
1628271972.13,2,0
1628271972.15,0,0
1628271972.17,2,0
1628271972.19,2,0
1628271972.21,0,0
1628271972.23,2,0
1628271972.25,2,0
1628271972.27,2,0
1628271972.29,0,0
1628271972.31,2,0
1628271972.33,2,0
1628271972.35,0,0
1628271972.37,0,0
1628271972.39,0,0
1628271972.41,2,0
1628271972.43,0,0
1628271972.45,2,0
1628271972.47,0,0
1628271972.49,2,0
1628271972.51,0,0
1628271972.53,0,0
1628271972.55,0,0
1628271972.57,2,0
1628271972.59,2,0
1628271972.61,2,0
1628271972.63,0,0
1628271972.65,0,0
1628271972.67,0,0
1628271972.69,-2,0
1628271972.71,0,0
1628271972.73,0,0
1628271972.75,2,0
1628271972.77,0,0
1628271972.79,0,0
1628271972.81,2,0
1628271972.83,0,0
1628271972.85,0,0
1628271972.87,2,0
1628271972.89,2,0
1628271972.91,0,0
1628271972.93,2,0
1628271972.95,2,0
1628271972.97,0,0
1628271972.99,2,0
1628271973.01,-2,0
1628271973.03,0,0
1628271973.05,2,0
1628271973.07,2,0
1628271973.09,0,0
1628271973.11,2,0
1628271973.13,2,0
1628271973.15,0,0
1628271973.17,0,0
1628271973.19,2,0
1628271973.21,0,0
1628271973.23,0,0
1628271973.25,2,0
1628271973.27,0,0
1628271973.29,0,0
1628271973.31,0,0
1628271973.33,0,0
1628271973.35,0,0
1628271973.37,2,0
1628271973.39,2,0
1628271973.41,2,0
1628271973.43,0,0
1628271973.45,-3,0
1628271973.47,0,0
1628271973.49,0,0
1628271973.51,2,0
1628271973.53,0,0
1628271973.55,0,0
1628271973.57,0,0
1628271973.59,0,0
1628271973.61,0,0
1628271973.63,2,0
1628271973.65,2,0
1628271973.67,2,0
1628271973.69,0,0
1628271973.71,0,0
1628271973.73,2,0
1628271973.75,0,0
1628271973.77,0,0
1628271973.79,0,0
1628271973.81,0,0
1628271973.83,2,0
1628271973.85,0,0
1628271973.87,2,0
1628271973.89,-2,0
1628271973.91,-2,0
1628271973.93,0,0
1628271973.95,0,0
1628271973.97,0,0
1628271973.99,0,0
1628271974.01,0,0
1628271974.03,0,0
1628271974.05,0,0
1628271974.07,0,0
1628271974.09,0,0
1628271974.11,0,0
1628271974.13,0,0
1628271974.15,0,0
1628271974.17,0,0
1628271974.19,0,0
1628271974.21,-2,0
1628271974.23,0,0
1628271974.25,0,0
1628271974.27,-2,0
1628271974.29,0,0
1628271974.31,0,0
1628271974.33,0,0
1628271974.35,-2,0
1628271974.37,0,0
1628271974.39,0,0
1628271974.41,2,0
1628271974.43,0,0
1628271974.45,0,0
1628271974.47,0,0
1628271974.49,0,0
1628271974.51,0,0
1628271974.53,0,0
1628271974.55,0,0
1628271974.57,0,0
1628271974.59,0,0
1628271974.61,2,0
1628271974.63,0,0
1628271974.65,0,0
1628271974.67,2,0
1628271974.69,0,0
1628271974.71,0,0
1628271974.73,-2,0
1628271974.75,0,0
1628271974.77,2,0
1628271974.79,0,0
1628271974.81,0,0
1628271974.83,2,0
1628271974.85,0,0
1628271974.87,0,0
1628271974.89,2,0
1628271974.91,0,0
1628271974.93,0,0
1628271974.95,0,0
1628271974.97,0,0
1628271974.99,0,0
1628271975.01,0,0
1628271975.03,0,0
1628271975.05,0,0
1628271975.07,-2,0
1628271975.09,-3,0
1628271975.11,0,0
1628271975.13,0,0
1628271975.15,2,0
1628271975.17,-2,0
1628271975.19,0,0
1628271975.21,0,0
1628271975.23,0,0
1628271975.25,2,0
1628271975.27,0,0
1628271975.29,-45,0
1628271975.31,-693,0
1628271975.33,-501,-2280
1628271975.35,-875,-9300
1628271975.37,-877,-17700
1628271975.39,-824,-25560
1628271975.41,-786,-31740
1628271975.43,-769,-35880
1628271975.45,-793,-38160
1628271975.47,-903,-39180
1628271975.49,-798,-39360
1628271975.51,-749,-39300
1628271975.53,-756,-39060
1628271975.55,-836,-38880
1628271975.57,-793,-38700
1628271975.59,-827,-38640
1628271975.61,-867,-38640
1628271975.63,-810,-38640
1628271975.65,-798,-38640
1628271975.67,-907,-38700
1628271975.69,-750,-38700
1628271975.71,-813,-38580
1628271975.73,-815,-38580
1628271975.75,-782,-38580
1628271975.77,-805,-38640
1628271975.79,-867,-38640
1628271975.81,-830,-38640
1628271975.83,-871,-38640
1628271975.85,-756,-38640
1628271975.87,-732,-38640
1628271975.89,-778,-38640
1628271975.91,-800,-38640
1628271975.93,-805,-38640
1628271975.95,-837,-38640
1628271975.97,-890,-38640
1628271975.99,-877,-38640
1628271976.01,-830,-38580
1628271976.03,-902,-38520
1628271976.05,-779,-38520
1628271976.07,-769,-38520
1628271976.09,-814,-38520
1628271976.11,-806,-38520
1628271976.13,-789,-38520
1628271976.15,-785,-38520
1628271976.17,-874,-38580
1628271976.19,-807,-38580
1628271976.21,-832,-38520
1628271976.23,-738,-38580
1628271976.25,-743,-38580
1628271976.27,-741,-38580
1628271976.29,-809,-38580
1628271976.31,-764,-38580
1628271976.33,-766,-38580
1628271976.35,-888,-38580
1628271976.37,-815,-38580
1628271976.39,-798,-38580
1628271976.41,-857,-38580
1628271976.43,-747,-38580
1628271976.45,-735,-38580
1628271976.47,-842,-38640
1628271976.49,-768,-38640
1628271976.51,-743,-38640
1628271976.53,-892,-38640
1628271976.55,-859,-38640
1628271976.57,-853,-38640
1628271976.59,-879,-38640
1628271976.61,-768,-38640
1628271976.63,-744,-38580
1628271976.65,-760,-38580
1628271976.67,-781,-38580
1628271976.69,-762,-38580
1628271976.71,-787,-38580
1628271976.73,-866,-38580
1628271976.75,-846,-38580
1628271976.77,-791,-38580
1628271976.79,-778,-38580
1628271976.81,-733,-38580
1628271976.83,-769,-38520
1628271976.85,-808,-38460
1628271976.87,-785,-38460
1628271976.89,-788,-38520
1628271976.91,-818,-38520
1628271976.93,-915,-38520
1628271976.95,-803,-38580
1628271976.97,-876,-38580
1628271976.99,-809,-38580
1628271977.01,-749,-38580
1628271977.03,-746,-38580
1628271977.05,-846,-38640
1628271977.07,-781,-38640
1628271977.09,-766,-38640
1628271977.11,-907,-38640
1628271977.13,-814,-38580
1628271977.15,-851,-38520
1628271977.17,-836,-38520
1628271977.19,-804,-38520
1628271977.21,-755,-38520
1628271977.23,-776,-38520
1628271977.25,-852,-38520
1628271977.27,-790,-38520
1628271977.29,-824,-38520
1628271977.31,-833,-38520
1628271977.33,-875,-38520
1628271977.35,-807,-38580
1628271977.37,-912,-38580
1628271977.39,-753,-38580
1628271977.41,-765,-38640
1628271977.43,-768,-38640
1628271977.45,-885,-38580
1628271977.47,-788,-38580
1628271977.49,-823,-38580
1628271977.51,-912,-38520
1628271977.53,-881,-38520
1628271977.55,-838,-38520
1628271977.57,-831,-38520
1628271977.59,-834,-38580
1628271977.61,-746,-38580
1628271977.63,-781,-38580
1628271977.65,-823,-38580
1628271977.67,-772,-38580
1628271977.69,-837,-38580
1628271977.71,-902,-38580
1628271977.73,-922,-38580
1628271977.75,-796,-38580
1628271977.77,-881,-38580
1628271977.79,-798,-38580
1628271977.81,-771,-38580
1628271977.83,-788,-38580
1628271977.85,-856,-38580
1628271977.87,-798,-38640
1628271977.89,-857,-38580
1628271977.91,-897,-38580
1628271977.93,-825,-38520
1628271977.95,-857,-38520
1628271977.97,-853,-38520
1628271977.99,-797,-38580
1628271978.01,-765,-38580
1628271978.03,-801,-38580
1628271978.05,-801,-38580
1628271978.07,-788,-38580
1628271978.09,-817,-38580
1628271978.11,-883,-38580
1628271978.13,-879,-38520
1628271978.15,-806,-38520
1628271978.17,-834,-38580
1628271978.19,-759,-38640
1628271978.21,-760,-38640
1628271978.23,-802,-38640
1628271978.25,-801,-38580
1628271978.27,-794,-38580
1628271978.29,-861,-38580
1628271978.31,-921,-38580
1628271978.33,-824,-38580
1628271978.35,-848,-38580
1628271978.37,-853,-38640
1628271978.39,-779,-38580
1628271978.41,-728,-38580
1628271978.43,-804,-38580
1628271978.45,-794,-38580
1628271978.47,-773,-38580
1628271978.49,-851,-38580
1628271978.51,-888,-38520
1628271978.53,-912,-38520
1628271978.55,-799,-38460
1628271978.57,-888,-38460
1628271978.59,-832,-38460
1628271978.61,-762,-38520
1628271978.63,-729,-38460
1628271978.65,-837,-38460
1628271978.67,-778,-38520
1628271978.69,-750,-38580
1628271978.71,-884,-38640
1628271978.73,-856,-38640
1628271978.75,-844,-38640
1628271978.77,-873,-38580
1628271978.79,-767,-38580
1628271978.81,-744,-38580
1628271978.83,-769,-38580
1628271978.85,-846,-38520
1628271978.87,-779,-38520
1628271978.89,-822,-38520
1628271978.91,-879,-38520
1628271978.93,-878,-38520
1628271978.95,-790,-38520
1628271978.97,-873,-38580
1628271978.99,-740,-38580
1628271979.01,-736,-38580
1628271979.03,-789,-38580
1628271979.05,-797,-38580
1628271979.07,-761,-38580
1628271979.09,-810,-38580
1628271979.11,-901,-38580
1628271979.13,-833,-38580
1628271979.15,-809,-38520
1628271979.17,-880,-38520
1628271979.19,-800,-38580
1628271979.21,-723,-38580
1628271979.23,-757,-38580
1628271979.25,-812,-38580
1628271979.27,-754,-38580
1628271979.29,-809,-38580
1628271979.31,-868,-38580
1628271979.33,-900,-38580
1628271979.35,-786,-38520
1628271979.37,-894,-38520
1628271979.39,-812,-38520
1628271979.41,-767,-38520
1628271979.43,-737,-38460
1628271979.45,-858,-38520
1628271979.47,-788,-38520
1628271979.49,-770,-38520
1628271979.51,-893,-38580
1628271979.53,-824,-38640
1628271979.55,-851,-38700
1628271979.57,-866,-38700
1628271979.59,-810,-38640
1628271979.61,-744,-38640
1628271979.63,-780,-38640
1628271979.65,-798,-38580
1628271979.67,-813,-38580
1628271979.69,-807,-38580
1628271979.71,-897,-38520
1628271979.73,-894,-38520
1628271979.75,-822,-38520
1628271979.77,-870,-38460
1628271979.79,-824,-38460
1628271979.81,-779,-38460
1628271979.83,-760,-38400
1628271979.85,-861,-38400
1628271979.87,-792,-38400
1628271979.89,-788,-38460
1628271979.91,-894,-38520
1628271979.93,-892,-38520
1628271979.95,-861,-38580
1628271979.97,-810,-38580
1628271979.99,-800,-38640
1628271980.01,-761,-38580
1628271980.03,-759,-38580
1628271980.05,-827,-38580
1628271980.07,-825,-38580
1628271980.09,-800,-38580
1628271980.11,-844,-38520
1628271980.13,-930,-38520
1628271980.15,-860,-38520
1628271980.17,-895,-38520
1628271980.19,-868,-38520
1628271980.21,-789,-38580
1628271980.23,-753,-38520
1628271980.25,-781,-38520
1628271980.27,-834,-38580
1628271980.29,-780,-38580
1628271980.31,-832,-38580
1628271980.33,-864,-38580
1628271980.35,-922,-38580
1628271980.37,-799,-38580
1628271980.39,-903,-38580
1628271980.41,-796,-38580
1628271980.43,-768,-38580
1628271980.45,-765,-38580
1628271980.47,-849,-38520
1628271980.49,-797,-38520
1628271980.51,-794,-38520
1628271980.53,-915,-38520
1628271980.55,-838,-38520
1628271980.57,-884,-38520
1628271980.59,-853,-38460
1628271980.61,-824,-38520
1628271980.63,-750,-38520
1628271980.65,-766,-38520
1628271980.67,-812,-38520
1628271980.69,-834,-38580
1628271980.71,-783,-38520
1628271980.73,-785,-38520
1628271980.75,-891,-38520
1628271980.77,-805,-38580
1628271980.79,-854,-38580
1628271980.81,-801,-38520
1628271980.83,-763,-38520
1628271980.85,-745,-38520
1628271980.87,-774,-38520
1628271980.89,-800,-38520
1628271980.91,-811,-38520
1628271980.93,-829,-38460
1628271980.95,-820,-38520
1628271980.97,-885,-38460
1628271980.99,-800,-38460
1628271981.01,-838,-38460
1628271981.03,-793,-38460
1628271981.05,-777,-38460
1628271981.07,-745,-38460
1628271981.09,-768,-38460
1628271981.11,-840,-38460
1628271981.13,-809,-38460
1628271981.15,-802,-38400
1628271981.17,-822,-38400
1628271981.19,-892,-38460
1628271981.21,-797,-38460
1628271981.23,-825,-38520
1628271981.25,-822,-38520
1628271981.27,-763,-38520
1628271981.29,-736,-38520
1628271981.31,-782,-38520
1628271981.33,-780,-38520
1628271981.35,-768,-38520
1628271981.37,-848,-38520
1628271981.39,-852,-38520
1628271981.41,-870,-38520
1628271981.43,-796,-38520
1628271981.45,-901,-38460
1628271981.47,-903,-38460
1628271981.49,-774,-38400
1628271981.51,-743,-38400
1628271981.53,-847,-38460
1628271981.55,-791,-38580
1628271981.57,-764,-38640
1628271981.59,-834,-38640
1628271981.61,-859,-38640
1628271981.63,-826,-38640
1628271981.65,-809,-38640
1628271981.67,-785,-38580
1628271981.69,-725,-38580
1628271981.71,-797,-38580
1628271981.73,-857,-38580
1628271981.75,-780,-38580
1628271981.77,-785,-38580
1628271981.79,-840,-38580
1628271981.81,-923,-38580
1628271981.83,-809,-38520
1628271981.85,-881,-38520
1628271981.87,-836,-38580
1628271981.89,-775,-38580
1628271981.91,-764,-38520
1628271981.93,-875,-38520
1628271981.95,-804,-38520
1628271981.97,-809,-38520
1628271981.99,-817,-38520
1628271982.01,-893,-38520
1628271982.03,-893,-38520
1628271982.05,-825,-38580
1628271982.07,-827,-38580
1628271982.09,-777,-38580
1628271982.11,-776,-38580
1628271982.13,-799,-38580
1628271982.15,-844,-38580
1628271982.17,-792,-38580
1628271982.19,-791,-38520
1628271982.21,-925,-38520
1628271982.23,-833,-38460
1628271982.25,-872,-38400
1628271982.27,-881,-38400
1628271982.29,-926,-38460
1628271982.31,-765,-38460
1628271982.33,-785,-38460
1628271982.35,-793,-38460
1628271982.37,-898,-38400
1628271982.39,-806,-38400
1628271982.41,-794,-38460
1628271982.43,-862,-38460
1628271982.45,-847,-38520
1628271982.47,-886,-38520
1628271982.49,-863,-38520
1628271982.51,-828,-38520
1628271982.53,-785,-38520
1628271982.55,-772,-38520
1628271982.57,-790,-38520
1628271982.59,-860,-38520
1628271982.61,-794,-38520
1628271982.63,-807,-38520
1628271982.65,-900,-38520
1628271982.67,-852,-38460
1628271982.69,-856,-38520
1628271982.71,-814,-38520
1628271982.73,-772,-38460
1628271982.75,-760,-38460
1628271982.77,-762,-38520
1628271982.79,-847,-38520
1628271982.81,-846,-38520
1628271982.83,-790,-38520
1628271982.85,-814,-38460
1628271982.87,-892,-38460
1628271982.89,-804,-38460
1628271982.91,-840,-38460
1628271982.93,-756,-38520
1628271982.95,-806,-38520
1628271982.97,-735,-38520
1628271982.99,-761,-38520
1628271983.01,-815,-38520
1628271983.03,-782,-38520
1628271983.05,-794,-38520
1628271983.07,-794,-38460
1628271983.09,-909,-38460
1628271983.11,-830,-38520
1628271983.13,-842,-38460
1628271983.15,-856,-38460
1628271983.17,-806,-38400
1628271983.19,-743,-38400
1628271983.21,-749,-38460
1628271983.23,-827,-38460
1628271983.25,-779,-38520
1628271983.27,-765,-38520
1628271983.29,-792,-38580
1628271983.31,-849,-38580
1628271983.33,-786,-38520
1628271983.35,-830,-38520
1628271983.37,-836,-38520
1628271983.39,-764,-38520
1628271983.41,-744,-38460
1628271983.43,-778,-38460
1628271983.45,-785,-38460
1628271983.47,-772,-38520
1628271983.49,-892,-38520
1628271983.51,-869,-38520
1628271983.53,-880,-38460
1628271983.55,-809,-38460
1628271983.57,-885,-38520
1628271983.59,-881,-38520
1628271983.61,-776,-38520
1628271983.63,-749,-38460
1628271983.65,-779,-38400
1628271983.67,-817,-38340
1628271983.69,-840,-38340
1628271983.71,-793,-38340
1628271983.73,-800,-38340
1628271983.75,-881,-38340
1628271983.77,-822,-38340
1628271983.79,-869,-38400
1628271983.81,-867,-38460
1628271983.83,-904,-38520
1628271983.85,-772,-38520
1628271983.87,-768,-38520
1628271983.89,-784,-38460
1628271983.91,-850,-38520
1628271983.93,-818,-38520
1628271983.95,-874,-38340
1628271983.97,-897,-38280
1628271983.99,-829,-38280
1628271984.01,-858,-38340
1628271984.03,-812,-38400
1628271984.05,-916,-38460
1628271984.07,-718,-38460
1628271984.09,-376,-37980
1628271984.11,-446,-35040
1628271984.13,-386,-28380
1628271984.15,-758,-19020
1628271984.17,-819,-8580
1628271984.19,-877,-360
1628271984.21,-939,4860
1628271984.23,-997,7500
1628271984.25,-998,8460
1628271984.27,-1002,8460
1628271984.29,-1000,8100
1628271984.31,-1000,7620
1628271984.33,-1000,7260
1628271984.35,-997,7020
1628271984.37,-1000,6900
1628271984.39,-743,6780
1628271984.41,-751,5460
1628271984.43,-752,3480
1628271984.45,-752,1800
1628271984.47,-752,660
1628271984.49,-751,0
1628271984.51,-754,-240
1628271984.53,-754,-240
1628271984.55,-754,-240
1628271984.57,-752,-120
1628271984.59,-751,-60
1628271984.61,-751,0
1628271984.63,-752,0
1628271984.65,-751,0
1628271984.67,-751,0
1628271984.69,-751,0
1628271984.71,-754,0
1628271984.73,-752,0
1628271984.75,-752,0
1628271984.77,-751,0
1628271984.79,-752,0
1628271984.81,-754,0
1628271984.83,-751,0
1628271984.85,-751,0
